pulled_at,date,base_currency,quote_currency,rate,note
2026-09-08T12:10:19Z,2015-11-13,USD,ZAR,14.3496,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-11-16,USD,ZAR,14.3896,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-11-17,USD,ZAR,14.2376,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-11-18,USD,ZAR,14.2075,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-11-19,USD,ZAR,14.2047,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-11-20,USD,ZAR,13.928,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-11-23,USD,ZAR,14.0209,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-11-24,USD,ZAR,14.0652,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-11-25,USD,ZAR,14.0901,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-11-26,USD,ZAR,14.225,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-11-27,USD,ZAR,14.3185,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-11-30,USD,ZAR,14.4526,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-01,USD,ZAR,14.468,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-02,USD,ZAR,14.336,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-03,USD,ZAR,14.3132,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-04,USD,ZAR,14.4263,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-07,USD,ZAR,14.4873,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-08,USD,ZAR,14.6683,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-09,USD,ZAR,14.577,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-10,USD,ZAR,15.274,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-11,USD,ZAR,15.8862,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-14,USD,ZAR,15.3005,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-15,USD,ZAR,14.942,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-16,USD,ZAR,15.0652,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-17,USD,ZAR,14.9986,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-18,USD,ZAR,15.0423,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-21,USD,ZAR,15.098,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-22,USD,ZAR,15.134,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-23,USD,ZAR,15.2629,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-24,USD,ZAR,15.187,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-28,USD,ZAR,15.2493,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-29,USD,ZAR,15.303,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-30,USD,ZAR,15.4537,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2015-12-31,USD,ZAR,15.5718,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-04,USD,ZAR,15.5586,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-05,USD,ZAR,15.6005,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-06,USD,ZAR,15.8287,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-07,USD,ZAR,16.1011,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-08,USD,ZAR,16.0087,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-11,USD,ZAR,16.5755,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-12,USD,ZAR,16.587,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-13,USD,ZAR,16.4897,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-14,USD,ZAR,16.568,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-15,USD,ZAR,16.6991,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-18,USD,ZAR,16.7905,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-19,USD,ZAR,16.665,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-20,USD,ZAR,16.7687,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-21,USD,ZAR,16.6578,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-22,USD,ZAR,16.4825,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-25,USD,ZAR,16.5123,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-26,USD,ZAR,16.5065,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-27,USD,ZAR,16.3302,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-28,USD,ZAR,16.3061,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-01-29,USD,ZAR,16.019,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-01,USD,ZAR,16.0804,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-02,USD,ZAR,16.0993,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-03,USD,ZAR,16.1849,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-04,USD,ZAR,15.8549,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-05,USD,ZAR,15.8529,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-08,USD,ZAR,16.2044,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-09,USD,ZAR,16.1944,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-10,USD,ZAR,15.8461,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-11,USD,ZAR,15.8524,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-12,USD,ZAR,15.893,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-15,USD,ZAR,15.7526,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-16,USD,ZAR,15.7325,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-17,USD,ZAR,15.6537,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-18,USD,ZAR,15.3967,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-19,USD,ZAR,15.4452,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-22,USD,ZAR,15.2808,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-23,USD,ZAR,15.1246,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-24,USD,ZAR,15.5409,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-25,USD,ZAR,15.567,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-26,USD,ZAR,15.6758,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-02-29,USD,ZAR,16.0326,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-01,USD,ZAR,15.8227,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-02,USD,ZAR,15.6685,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-03,USD,ZAR,15.7091,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-04,USD,ZAR,15.613,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-07,USD,ZAR,15.3709,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-08,USD,ZAR,15.3686,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-09,USD,ZAR,15.3785,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-10,USD,ZAR,15.0723,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-11,USD,ZAR,15.241,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-14,USD,ZAR,15.4009,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-15,USD,ZAR,15.8535,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-16,USD,ZAR,16.2125,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-17,USD,ZAR,15.3955,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-18,USD,ZAR,15.2517,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-21,USD,ZAR,15.3002,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-22,USD,ZAR,15.3362,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-23,USD,ZAR,15.35,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-24,USD,ZAR,15.497,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-29,USD,ZAR,15.4686,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-30,USD,ZAR,14.9354,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-03-31,USD,ZAR,14.7445,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-01,USD,ZAR,14.7619,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-04,USD,ZAR,14.6573,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-05,USD,ZAR,14.972,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-06,USD,ZAR,15.2439,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-07,USD,ZAR,15.2385,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-08,USD,ZAR,15.0684,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-11,USD,ZAR,14.7458,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-12,USD,ZAR,14.689,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-13,USD,ZAR,14.7231,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-14,USD,ZAR,14.5697,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-15,USD,ZAR,14.5714,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-18,USD,ZAR,14.5994,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-19,USD,ZAR,14.2849,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-20,USD,ZAR,14.2036,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-21,USD,ZAR,14.1787,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-22,USD,ZAR,14.3697,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-25,USD,ZAR,14.4834,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-26,USD,ZAR,14.485,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-27,USD,ZAR,14.4661,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-28,USD,ZAR,14.38,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-04-29,USD,ZAR,14.1688,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-05-02,USD,ZAR,14.1849,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-05-03,USD,ZAR,14.4624,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-05-04,USD,ZAR,14.7824,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-05-05,USD,ZAR,14.9271,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-05-06,USD,ZAR,14.961,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-05-09,USD,ZAR,15.1055,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-05-10,USD,ZAR,15.2277,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-05-11,USD,ZAR,15.1404,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
2026-09-08T12:10:19Z,2016-05-12,USD,ZAR,14.991,LSL is pegged 1:1 to ZAR under the Common Monetary Area -- this rate applies directly to the Loti.
